payment_id,payment_type,fare_amount,promo_code
8650,mix,302,uRUbT-63018
8651,card,51,fFSoJ-09685
8652,cash,215,DJJwk-92699
8653,gift,449,
8654,card,5,zYSUB-36267
8655,gift,174,SMcgb-34729
8656,mix,500,
8657,gift,421,McXgW-32214
8658,gift,186,piVFS-07661
8659,cash,162,
8660,card,305,IWXjB-86419
8661,cash,393,vxvnX-18013
8662,mix,227,
8663,card,69,
8664,card,398,YCttH-51005
8665,card,438,
8666,gift,320,ixTGY-40020
8667,mix,98,
8668,gift,476,bBMeI-37122
8669,card,390,WZlkW-86898
8670,mix,34,
8671,gift,295,YVZpS-35810
8672,gift,358,
8673,gift,302,
8674,cash,477,
8675,card,240,
8676,gift,482,njXsQ-11887
8677,cash,490,FJyHo-10535
8678,mix,358,lMidt-32362
8679,mix,429,
8680,cash,100,Sapcv-47877
8681,card,75,
8682,mix,481,nYETw-13784
8683,card,336,KfXUq-41755
8684,card,479,
8685,card,338,
8686,gift,228,zBdkx-80330
8687,cash,446,
8688,card,265,
8689,gift,493,xtDgI-27804
8690,cash,227,zvwQJ-65614
8691,mix,122,rXmJR-53642
8692,gift,486,
8693,gift,231,Asvui-72784
8694,cash,187,TZmCs-97326
8695,card,60,GiVei-61031
8696,mix,415,
8697,mix,375,gCHAa-11780
8698,cash,337,
8699,mix,308,HUTWQ-73386
8700,gift,269,bkkme-32855
8701,card,218,MRYRF-96586
8702,mix,367,gwdVk-09227
8703,card,135,
8704,gift,261,
8705,card,396,
8706,cash,493,
8707,mix,50,WcxuI-86189
8708,mix,254,fIYeT-74567
8709,mix,198,
8710,cash,292,
8711,card,236,bMPbi-29687
8712,mix,440,JhreL-75502
8713,cash,261,YDyyr-35676
8714,gift,113,Anpfr-82719
8715,cash,176,zDlgM-68420
8716,mix,292,
8717,gift,238,
8718,mix,79,
8719,gift,55,
8720,gift,88,
8721,gift,488,SbEkn-85716
8722,gift,458,EUTmw-79597
8723,cash,38,ToJnA-66007
8724,gift,449,
8725,mix,476,
8726,mix,148,blFgq-55145
8727,gift,52,
8728,cash,39,bezOA-68922
8729,mix,310,
8730,mix,28,
8731,cash,39,
8732,gift,431,
8733,card,483,
8734,gift,162,
8735,gift,228,fLgMo-21759
8736,gift,62,imTHT-59211
8737,mix,211,hBYNf-89844
8738,cash,241,
8739,cash,267,
8740,mix,17,sAqAN-23571
8741,cash,371,
8742,cash,28,HOwrx-81592
8743,mix,198,zvbXJ-51272
8744,gift,360,
8745,cash,273,evOxR-83826
8746,cash,333,
8747,mix,209,
8748,gift,90,
8749,card,284,
8750,mix,478,yVKIH-09450
8751,mix,115,
8752,mix,239,EZjXp-42340
8753,gift,155,
8754,mix,143,oEnuQ-56111
8755,mix,375,
8756,gift,476,
8757,card,215,koJaw-94482
8758,mix,169,
8759,mix,248,
8760,gift,134,YFEKf-07678
8761,card,467,
8762,cash,265,aahaS-26439
8763,card,358,kFwGr-19601
8764,card,425,
8765,card,467,PFWgR-73796
8766,cash,352,
8767,gift,165,
8768,gift,389,
8769,card,41,
8770,card,302,WqtuL-44626
8771,mix,419,cPhOR-10971
8772,card,308,RCIqy-59079
8773,gift,471,
8774,gift,438,eNmpJ-17841
8775,cash,80,
8776,card,47,
8777,gift,45,MMbjZ-00783
8778,cash,370,
8779,gift,215,DWCOE-03318
8780,card,372,wLdiB-07426
8781,cash,82,ypcby-47909
8782,gift,99,
8783,cash,463,
8784,gift,165,mCSrT-02224
8785,mix,202,AaJsP-09710
8786,gift,86,PCGTC-45826
8787,card,70,
8788,card,136,
8789,gift,5,uiypp-10122
8790,card,444,bswiV-44918
8791,mix,403,
8792,gift,368,ZJqNZ-62042
8793,card,436,
8794,cash,419,VggkD-10494
8795,card,321,
8796,cash,184,
8797,cash,466,
8798,card,385,hsKNq-04607
8799,mix,173,UYCkb-26404
8800,mix,429,oPMEt-49328
8801,mix,14,gshqr-10896
8802,cash,294,unLvX-55535
8803,card,400,
8804,card,30,rKxFX-80561
8805,gift,61,MtzVT-14608
8806,gift,409,Fazog-07967
8807,gift,72,sMHmo-08541
8808,card,195,
8809,mix,169,PatEl-94926
8810,mix,277,BQtCe-41592
8811,card,240,
8812,card,403,NjQuG-73138
8813,card,306,clLOQ-93438
8814,card,62,NMhzl-41163
8815,gift,308,yVdCt-19109
8816,card,317,
8817,card,25,
8818,cash,499,
8819,mix,84,qluFB-08293
8820,card,116,
8821,card,72,
8822,cash,123,
8823,cash,392,
8824,cash,36,
8825,cash,450,
8826,card,5,WOdfb-30961
8827,card,129,
8828,cash,306,
8829,mix,222,ymDVO-96155
8830,mix,298,
8831,cash,219,
8832,card,23,CZkiX-73002
8833,card,488,
8834,cash,93,MlqVq-47865
8835,gift,240,
8836,cash,186,IJLin-20894
8837,card,152,CvYVZ-01871
8838,card,301,
8839,card,21,BSRWI-62650
8840,cash,406,
8841,mix,203,ddXLX-49017
8842,cash,119,kjyKv-22901
8843,gift,9,OdOMa-72748
8844,gift,54,SbwKq-58387
8845,card,36,
8846,cash,419,
8847,gift,93,
8848,card,48,
8849,mix,412,
8850,cash,283,
8851,gift,103,Cbbgu-18584
8852,card,112,XvEqi-49637
8853,mix,248,
8854,gift,266,
8855,gift,25,FghJA-66139
8856,gift,401,
8857,card,500,QKqtm-30283
8858,cash,282,evSaX-82433
8859,gift,21,vUrwe-57473
8860,cash,349,
8861,card,94,cYqZu-64634
8862,mix,430,QtmuV-19426
8863,cash,94,FocIq-20106
8864,mix,97,fGDQq-98083
8865,mix,346,
8866,mix,193,ZvYSs-06230
8867,gift,276,
8868,cash,200,
8869,gift,462,
8870,cash,455,GoqoJ-13190
8871,card,44,rVHVg-74067
8872,gift,101,
8873,mix,142,
8874,card,82,
8875,mix,125,
8876,card,243,
8877,card,47,fJdBH-09501
8878,mix,423,
8879,mix,490,QgFvW-10841
8880,cash,452,
8881,card,460,
8882,cash,253,usOvm-06469
8883,mix,28,
8884,gift,453,
8885,card,88,vjxUO-38830
8886,gift,56,ZwuDi-79118
8887,card,301,zEpDx-23943
8888,card,164,
8889,cash,355,
8890,cash,33,
8891,card,339,
8892,card,211,rzOKH-09436
8893,gift,25,
8894,mix,185,
8895,mix,63,HjPRb-04759
8896,cash,452,
8897,mix,236,bOPED-18064
8898,card,353,QqnCU-24265
8899,card,287,CVClI-56595
8900,card,102,tLfhQ-64503
8901,card,250,nWHFG-92084
8902,cash,137,
8903,card,444,ZaJNF-91839
8904,mix,451,
8905,mix,307,
8906,card,151,
8907,gift,230,
8908,mix,370,nxBmW-68830
8909,mix,198,oMmFe-98981
8910,card,363,qzoiq-43838
8911,mix,460,
8912,card,156,
8913,gift,249,
8914,cash,266,
8915,cash,278,YdYDA-96888
8916,mix,475,
8917,cash,481,kNXRi-38063
8918,gift,164,
8919,mix,432,mWQuO-38900
8920,cash,307,hBbBx-26219
8921,cash,218,
8922,gift,342,
8923,card,166,
8924,cash,42,FrDOp-91791
8925,gift,136,MKHJZ-58964
8926,cash,385,
8927,gift,378,AsYSI-10181
8928,card,43,
8929,gift,62,
8930,mix,225,HXRHh-33847
8931,mix,164,gpSsT-14414
8932,gift,195,
8933,gift,69,KMGnl-48573
8934,mix,382,
8935,cash,474,
8936,card,215,SidZo-72028
8937,mix,23,nzKwx-51146
8938,card,72,
8939,mix,117,
8940,cash,123,MIfio-87819
8941,cash,447,PMNYA-76740
8942,mix,353,
8943,card,132,
8944,gift,478,GkQjl-31020
8945,card,353,WYjnA-17496
8946,mix,385,prdTd-91697
8947,card,163,QWvvp-58510
8948,cash,435,
8949,gift,385,
8950,card,211,
8951,cash,430,qUHAB-43594
8952,cash,78,
8953,mix,455,fSDfX-53677
8954,mix,35,MrUaW-48322
8955,cash,322,
8956,cash,441,
8957,card,234,TnJyB-51156
8958,gift,235,
8959,card,261,ZohYQ-46835
8960,card,352,
8961,gift,156,
8962,gift,125,grdrd-93342
8963,cash,117,
8964,cash,444,wruDY-37530
8965,card,224,
8966,gift,365,
8967,card,30,
8968,card,488,
8969,cash,208,
8970,gift,117,
8971,mix,119,gnFOd-49310
8972,card,154,gvqEu-41551
8973,card,342,
8974,gift,245,
8975,cash,281,jAzrb-63034
8976,gift,268,XmlcJ-10878
8977,mix,142,
8978,mix,262,DfzpR-24363
8979,mix,374,
8980,gift,387,gMjEP-07441
8981,mix,493,
8982,card,389,
8983,cash,246,oTUcN-65064
8984,gift,176,
8985,card,61,YUpJn-45518
8986,cash,34,RoEuk-17632
8987,card,250,oWgTY-09477
8988,mix,425,
8989,mix,261,
8990,cash,255,
8991,mix,485,IWcQU-51493
8992,card,157,
8993,mix,101,
8994,mix,479,
8995,cash,411,FqXIU-15154
8996,gift,440,
8997,card,278,
8998,gift,241,bYtYu-67940
8999,cash,14,
9000,mix,353,
9001,cash,87,
9002,mix,282,
9003,cash,345,
9004,card,144,MycjB-81745
9005,card,427,DhAnu-85571
9006,card,383,yIfqP-77820
9007,card,499,
9008,card,248,gYWEb-02535
9009,card,496,
9010,card,126,nijuk-63676
9011,gift,261,BunBa-23856
9012,mix,309,BlVxk-56801
9013,card,476,
9014,gift,390,wrjMy-64180
9015,card,178,
9016,cash,60,pVonC-73676
9017,mix,215,efIdy-91781
9018,gift,227,
9019,gift,397,
9020,mix,155,AASTK-22047
9021,card,86,skCFI-27616
9022,cash,234,
9023,cash,159,qeYgh-34863
9024,gift,80,
9025,cash,75,
9026,cash,94,GhVTd-60355
9027,mix,282,gwrap-66482
9028,cash,317,
9029,gift,31,WqhVN-29603
9030,card,78,KuMjQ-06672
9031,cash,108,
9032,cash,118,
9033,gift,251,ZpcQG-00867
9034,cash,153,
9035,card,320,
9036,cash,378,rzOFU-54679
9037,gift,205,
9038,cash,359,
9039,gift,201,VEJKq-16878
9040,mix,288,EBzMC-49600
9041,card,50,
9042,mix,359,
9043,cash,162,
9044,gift,364,
9045,card,140,mcrhr-18966
9046,mix,55,
9047,cash,295,DPAYS-14247
9048,cash,386,
9049,gift,296,
9050,card,380,
9051,cash,386,
9052,card,315,Rgvww-75106
9053,card,363,mTzCX-37571
9054,cash,395,
9055,cash,19,
9056,cash,466,
9057,cash,89,
9058,gift,333,
9059,gift,416,
9060,gift,167,
9061,gift,67,WpAmd-25980
9062,gift,468,
9063,card,488,nHQUy-90596
9064,mix,252,hmaoK-69880
9065,mix,63,
9066,card,326,gRJkK-37363
9067,card,79,
9068,card,320,ULPBd-54641
9069,gift,71,
9070,mix,248,
9071,cash,160,yYYIe-62647
9072,cash,106,
9073,card,13,TMNtY-67746
9074,gift,451,mBnTU-33898
9075,gift,134,
9076,cash,105,GEUQY-78852
9077,card,102,wsSmd-49096
9078,card,173,
9079,gift,194,UppmA-02541
9080,card,40,SHepA-23755
9081,mix,32,
9082,cash,299,FXltu-19930
9083,gift,8,ietYQ-42898
9084,card,90,iWOBk-50585
9085,mix,451,uuOxG-61815
9086,gift,125,
9087,card,338,
9088,gift,159,ZbXBC-73058
9089,gift,282,
9090,card,172,uPEUO-51774
9091,gift,396,cmsph-60467
9092,card,328,
9093,cash,488,ABzKP-67391
9094,card,44,sQYLr-84162
9095,cash,221,
9096,card,213,
9097,mix,405,OEmKB-58153
9098,card,163,
9099,gift,241,gHTaE-37788
9100,gift,434,
9101,gift,255,ZnSSa-82689
9102,mix,440,
9103,cash,34,
9104,card,22,
9105,card,445,UPfCp-37373
9106,gift,396,Clkrf-41878
9107,gift,150,
9108,mix,409,mQXlU-43273
9109,card,207,actaO-84185
9110,cash,479,
9111,card,334,
9112,mix,332,bdHbf-92686
9113,card,40,LXptC-50023
9114,mix,160,kMrMX-04558
9115,cash,376,RxlhY-75951
9116,cash,232,vJuAd-56320
9117,cash,345,Acbxr-01494
9118,gift,471,
9119,cash,168,
9120,mix,482,LTpoL-52553
9121,card,260,dTqfF-22328
9122,card,172,
9123,card,489,
9124,cash,312,RpnzJ-56909
9125,card,259,CJmXZ-56613
9126,card,199,
9127,cash,433,
9128,card,196,CUJIs-40035
9129,card,233,
9130,card,44,
9131,gift,473,
9132,mix,400,
9133,mix,204,tKGQW-21726
9134,card,341,EwrWX-84254
9135,mix,400,
9136,cash,208,VWddl-47046
9137,mix,156,UbBmV-14943
9138,card,476,
9139,cash,302,pZXVI-46243
9140,card,469,kwirS-56559
9141,cash,364,
9142,cash,400,ozsQY-67260
9143,gift,14,KiAuv-95414
9144,cash,124,SKrGG-14600
9145,mix,224,xHXhY-51299
9146,gift,102,
9147,mix,231,
9148,cash,142,
9149,gift,268,
9150,mix,25,GvZUU-14815
9151,card,451,aShgy-27143
9152,gift,58,
9153,cash,122,
9154,gift,279,OBchc-43410
9155,card,497,frRvZ-89318
9156,card,139,pCAgQ-28244
9157,cash,432,
9158,card,320,Fxmug-36333
9159,cash,259,
9160,card,249,
9161,cash,488,
9162,card,215,gvywl-48710
9163,gift,198,dmdLa-48683
9164,cash,152,krUPk-73649
9165,cash,44,aMxvA-56129
9166,mix,359,
9167,mix,460,FhWmu-92798
9168,mix,93,iwEWM-93642
9169,card,242,
9170,cash,118,tJAli-57126
9171,mix,57,
9172,mix,184,
9173,mix,33,
9174,mix,25,
9175,gift,195,httMA-80045
9176,card,315,JIavT-75952
9177,mix,61,TwXjO-17428
9178,card,499,efBpG-96782
9179,mix,482,GJfzl-57323
9180,cash,10,
9181,card,118,
9182,card,216,
9183,gift,98,
9184,cash,101,JqmTC-10855
9185,gift,116,sCaho-00532
9186,gift,239,
9187,mix,30,yWbet-12135
9188,cash,385,
9189,cash,442,NXftK-64371
9190,card,278,
9191,mix,93,
9192,mix,8,MJZAw-48386
9193,card,30,
9194,gift,59,CZsjE-34031
9195,card,182,
9196,card,147,usuwb-10600
9197,mix,481,PlifU-95631
9198,gift,337,YHdbB-29957
9199,cash,490,crJzE-12031
9200,card,429,RrwZr-12023
9201,gift,276,
9202,card,118,cbNaP-60068
9203,card,424,
9204,mix,204,
9205,gift,232,
9206,mix,434,ZchKA-55954
9207,card,459,ByyyC-62886
9208,card,407,
9209,mix,284,
9210,card,180,
9211,gift,39,
9212,card,10,utUSJ-77971
9213,mix,145,
9214,card,373,
9215,card,107,
9216,cash,248,
9217,gift,442,
9218,card,32,oscLY-99515
9219,mix,156,
9220,cash,325,OAkyz-48918
9221,cash,255,
9222,card,141,LuYPA-39158
9223,gift,233,SKkYJ-94773
9224,card,400,WFRMp-49684
9225,mix,470,
9226,card,43,FAosE-46580
9227,card,171,PSGUL-81444
9228,cash,196,
9229,card,427,
9230,mix,309,
9231,card,414,
9232,cash,292,efGdl-01823
9233,gift,219,irqGb-68292
9234,cash,6,
9235,mix,359,KkEGI-85421
9236,card,159,
9237,mix,144,Izdst-38930
9238,cash,103,
9239,gift,225,AiXba-31421
9240,gift,220,
9241,card,307,AruHw-58232
9242,gift,266,phskO-53542
9243,gift,421,
9244,card,79,
9245,cash,478,
9246,mix,96,
9247,card,129,
9248,gift,447,
9249,cash,221,SfMwf-61211
9250,mix,428,nAObJ-33222
9251,gift,299,
9252,gift,462,ZebpV-87783
9253,cash,347,wVHST-55381
9254,card,260,
9255,card,79,
9256,cash,351,
9257,card,118,fSHTQ-54672
9258,gift,406,YdLMN-31645
9259,gift,300,
9260,mix,313,
9261,cash,295,
9262,cash,490,pWhoR-21475
9263,card,298,
9264,cash,257,fMiWI-16133
9265,cash,248,LpYqq-64292
9266,card,46,
9267,cash,398,gvaNC-85471
9268,mix,165,
9269,card,448,slgAy-72958
9270,card,45,WtfaI-45173
9271,card,71,
9272,mix,497,nVPhm-53361
9273,mix,418,
9274,card,444,HCzaO-32518
9275,cash,232,
9276,gift,107,TEvzi-70824
9277,mix,295,vKEmF-51470
9278,mix,410,
9279,mix,354,
9280,gift,411,
9281,mix,244,
9282,cash,369,yMqYb-45988
9283,card,103,
9284,card,463,
9285,cash,319,EDZQp-81017
9286,card,228,Nchvq-19919
9287,mix,323,
9288,gift,398,
9289,gift,89,ztwLj-71871
9290,mix,317,GBwKn-95186
9291,gift,123,
9292,cash,384,rHnyK-91868
9293,cash,39,
9294,gift,156,
9295,gift,38,
9296,mix,121,
9297,gift,120,IOvHE-43446
9298,gift,160,
9299,mix,32,
9300,gift,308,UQteW-92117
9301,card,480,
9302,cash,196,iHMMQ-49559
9303,mix,386,
9304,cash,42,EtunA-32470
9305,card,333,
9306,card,467,sLORi-86137
9307,cash,25,llsaR-75996
9308,card,379,
9309,card,310,Uhiez-22803
9310,gift,8,HaESS-05795
9311,cash,180,
9312,mix,438,Ciawx-41034
9313,mix,111,JrYfY-64732
9314,card,315,BWuSx-90073
9315,cash,407,
9316,cash,11,uSrHl-09775
9317,gift,271,
9318,card,452,fGCXB-21890
9319,card,461,xWUAr-27382
9320,cash,352,YpnEY-58165
9321,card,413,ovfTT-77487
9322,gift,262,dseGk-82758
9323,cash,479,FqjQE-53669
9324,card,183,UStYu-95187
9325,card,90,uASCm-57902
9326,gift,341,
9327,mix,354,
9328,cash,439,OatvF-40418
9329,gift,428,
9330,mix,425,
9331,cash,456,
9332,card,95,TxUxR-84621
9333,mix,193,BQrjb-48151
9334,cash,251,UdzXb-06112
9335,mix,322,
9336,card,336,PuYcP-69930
9337,cash,240,rAdKs-84537
9338,gift,438,
9339,card,264,pKTzI-88451
9340,mix,244,
9341,card,342,
9342,cash,309,
9343,card,216,iqGdf-03087
9344,gift,229,xlVWd-73127
9345,gift,227,
9346,mix,8,GkFvp-28937
9347,gift,474,eFXbV-91244
9348,cash,443,svlSI-48216
9349,cash,44,
9350,cash,60,
9351,gift,333,JCjiM-10378
9352,cash,45,
9353,card,379,
9354,gift,35,pWinp-15723
9355,mix,67,
9356,card,176,
9357,card,49,
9358,gift,392,
9359,mix,246,hKIvi-49723
9360,cash,356,
9361,gift,32,
9362,gift,314,pIFvS-39439
9363,mix,116,dNxoe-13511
9364,card,242,HkqTt-78902
9365,mix,271,
9366,cash,477,hUjfk-24472
9367,gift,98,JifEu-29028
9368,mix,478,ExANO-70617
9369,card,22,
9370,gift,396,
9371,gift,462,ygEvO-09374
9372,card,371,
9373,card,440,
9374,card,39,
9375,card,102,
9376,gift,239,XIZEt-73605
9377,card,323,UeVZB-80504
9378,mix,342,ZruRt-19401
9379,card,280,DpccY-52403
9380,mix,311,XdIPH-91324
9381,cash,101,
9382,cash,233,cwzvD-66179
9383,cash,162,ayEsi-61578
9384,card,193,
9385,card,95,
9386,card,274,rxuDK-45338
9387,mix,82,
9388,cash,285,qaWtd-64807
9389,mix,437,
9390,card,244,axUQT-49714
9391,mix,135,
9392,card,464,
9393,card,214,
9394,card,42,
9395,cash,103,MYISL-23767
9396,mix,457,
9397,cash,381,
9398,cash,458,pJbcL-17898
9399,card,139,
9400,gift,133,
9401,gift,425,UAZDl-24917
9402,cash,289,rpJFk-05745
9403,card,152,
9404,mix,273,kJGWz-80596
9405,mix,71,
9406,mix,285,
9407,gift,345,
9408,card,61,
9409,cash,477,FAWTR-34437
9410,mix,325,fcEPr-73111
9411,cash,411,
9412,mix,148,
9413,card,132,fHOzA-75812
9414,cash,174,vObCP-37610
9415,cash,69,OrrWh-79032
9416,gift,454,
9417,mix,50,Qayxp-81786
9418,gift,213,rdgiL-62315
9419,mix,475,NjPMK-98128
9420,gift,306,dUQDy-48404
9421,cash,209,
9422,gift,126,
9423,cash,265,
9424,card,41,MTuIw-08185
9425,card,28,
9426,card,224,ybigT-06908
9427,mix,70,NkQVR-63541
9428,gift,429,pDgXQ-59983
9429,mix,114,OTycV-29458
9430,gift,232,
9431,mix,452,
9432,mix,157,
9433,mix,63,qmoEA-27936
9434,mix,340,wYefv-86810
9435,gift,86,iOrMI-66083
9436,mix,162,YGXKJ-12526
9437,cash,114,
9438,mix,145,lMfkT-67546
9439,card,367,
9440,card,150,
9441,card,137,wgMDR-68684
9442,card,58,xhxhU-06854
9443,card,383,thIlG-45623
9444,cash,253,hQQIj-03352
9445,cash,172,ZKShY-54612
9446,cash,110,MrrcA-08516
9447,cash,28,
9448,mix,24,
9449,gift,245,
9450,cash,44,uHtow-18537
9451,card,408,FNApM-27241
9452,gift,113,pyocL-32259
9453,card,328,
9454,mix,287,
9455,mix,430,
9456,cash,308,LxGwz-00935
9457,mix,53,sRblc-41519
9458,mix,430,dorAQ-69811
9459,cash,29,
9460,card,338,
9461,gift,423,AKyUw-59068
9462,mix,204,
9463,gift,462,
9464,gift,353,sxCLA-57727
9465,cash,178,
9466,card,374,
9467,card,363,
9468,gift,128,PzkCF-64553
9469,mix,493,pnsml-74323
9470,gift,188,XILHf-68756
9471,gift,479,ouczm-50660
9472,card,45,
9473,card,179,jmxpR-66144
9474,gift,229,
9475,gift,362,pObeh-97433
9476,cash,145,TvNvS-29212
9477,card,497,igtCa-10288
9478,mix,264,DCWMx-37900
9479,gift,400,UEREk-26317
9480,gift,9,lmIgH-53631
9481,gift,150,
9482,cash,435,
9483,cash,241,oVrDC-84851
9484,gift,487,
9485,mix,107,bBnwS-23889
9486,mix,132,wqVyk-89778
9487,gift,450,bKSLf-83020
9488,cash,71,
9489,mix,283,
9490,cash,206,
9491,cash,161,
9492,mix,151,
9493,mix,376,TQfRr-08492
9494,gift,286,QMuWC-28837
9495,mix,303,Btjlx-30004
9496,card,234,
9497,mix,132,iHIPQ-17496
9498,card,484,
9499,card,330,
9500,cash,141,
9501,card,415,
9502,card,166,mQgce-19394
9503,gift,256,
9504,cash,224,vLodT-35186
9505,mix,434,OyUiN-91424
9506,card,316,JWxqV-88227
9507,mix,404,IJUrW-08063
9508,gift,429,
9509,gift,330,
9510,card,286,uXDBE-22192
9511,card,220,RLOeS-57035
9512,mix,26,
9513,card,31,YqOoW-65170
9514,gift,71,BNzHp-85248
9515,cash,449,
9516,mix,13,iWmYe-98422
9517,card,185,
9518,card,453,
9519,card,301,YiKrQ-94896
9520,card,182,ulggi-07863
9521,cash,333,
9522,cash,357,dSUmd-71656
9523,cash,321,
9524,card,76,dLKLc-55333
9525,mix,122,Ozjas-30444
9526,cash,209,epDJx-86336
9527,mix,482,WstVz-97737
9528,mix,336,oUexI-25445
9529,card,288,ibwKi-90412
9530,cash,122,
9531,gift,455,
9532,gift,360,VNQmZ-23564
9533,mix,464,nAWXR-94038
9534,gift,499,BeCYF-96559
9535,gift,467,qnPWf-25639
9536,card,452,sKwEX-90431
9537,card,69,SdUrk-05875
9538,mix,498,NVnHY-35054
9539,cash,176,eraFp-05039
9540,mix,131,
9541,mix,182,
9542,card,359,
9543,mix,190,OVLWT-62120
9544,card,178,bMXoV-04431
9545,gift,280,
9546,gift,17,dogkc-77177
9547,gift,441,
9548,gift,219,AzOMh-18354
9549,cash,285,YmEIE-07825
9550,mix,126,
9551,gift,310,
9552,cash,350,ivZHq-46828
9553,gift,165,
9554,gift,495,
9555,cash,302,
9556,cash,376,fVoPb-07035
9557,mix,362,
9558,cash,122,Rpycn-77098
9559,card,34,
9560,cash,211,GLYIv-79744
9561,mix,389,
9562,card,405,
9563,cash,64,bbGFj-97905
9564,mix,340,
9565,gift,230,SOWOz-32829
9566,mix,162,
9567,cash,7,NXWrU-24379
9568,gift,463,GwfrG-49836
9569,cash,392,kmdph-89869
9570,mix,365,ZLpbV-14235
9571,mix,232,
9572,card,347,mbvBy-65108
9573,mix,41,
9574,cash,91,CZuGg-57076
9575,gift,57,yHnMY-45564
9576,mix,91,
9577,mix,328,
9578,mix,296,AqxEH-18835
9579,card,261,cXEUr-12284
9580,cash,53,
9581,mix,230,fCGmK-58708
9582,card,335,
9583,gift,313,PuQEc-43004
9584,cash,49,
9585,mix,74,dQGoI-77564
9586,gift,410,
9587,gift,30,dQhrP-19697
9588,mix,368,
9589,gift,481,
9590,mix,205,bJbnM-01023
9591,cash,37,nmWpg-77134
9592,gift,335,cmHxB-90291
9593,card,434,nxGpH-14566
9594,cash,57,
9595,cash,28,
9596,gift,260,odScW-11228
9597,cash,390,
9598,cash,125,kRQfm-32853
9599,cash,457,CaHUB-48216
9600,cash,465,
9601,mix,334,
9602,card,156,
9603,cash,240,
9604,gift,355,zfPGj-50236
9605,cash,119,
9606,gift,390,
9607,mix,430,iJZNn-08863
9608,card,221,SElgp-04083
9609,card,285,
9610,mix,12,kVrEi-30789
9611,mix,358,aefSv-00507
9612,cash,278,fxoRK-74326
9613,gift,175,WOwHJ-83707
9614,cash,433,USfgz-52179
9615,gift,138,XRaSx-44940
9616,cash,211,
9617,gift,339,UUBYI-54703
9618,cash,498,
9619,gift,89,
9620,gift,158,
9621,gift,72,hwAiD-64299
9622,cash,347,
9623,mix,363,
9624,gift,64,yzNtz-43926
9625,gift,118,ZBClj-35192
9626,gift,309,
9627,mix,148,
9628,gift,211,
9629,card,260,XILHJ-27133
9630,mix,50,
9631,gift,437,ElHcS-45057
9632,card,339,NprMg-89444
9633,gift,97,PjtCW-80216
9634,mix,498,
9635,gift,68,
9636,gift,117,vpTbN-11734
9637,card,314,Aiaum-18735
9638,gift,278,ruVsh-09846
9639,mix,181,pHWua-27550
9640,cash,42,
9641,gift,364,YlaeZ-74408
9642,gift,438,ZfXGv-01886
9643,mix,332,
9644,cash,272,
9645,cash,482,
9646,card,367,
9647,card,49,LavTC-58996
9648,cash,285,
9649,gift,165,sCBEP-14734
9650,mix,121,HFbut-15175
9651,mix,224,fDbfK-05706
9652,card,314,
9653,mix,145,mOrzV-98595
9654,card,25,axmoB-07909
9655,mix,434,
9656,mix,243,
9657,gift,9,IRHnQ-38183
9658,gift,20,uuUbD-81349
9659,card,406,MMzhP-22842
9660,cash,386,
9661,mix,188,
9662,mix,317,
9663,card,262,
9664,mix,316,
9665,mix,300,RAcbp-82485
9666,gift,458,qLquH-66306
9667,mix,457,
9668,cash,73,anxkc-97133
9669,gift,179,LNSnK-18368
9670,card,78,xUbxm-95132
9671,card,452,
9672,cash,108,
9673,card,199,tJgvo-69150
9674,cash,63,qwQzE-85168
9675,cash,196,
9676,cash,410,HzsTj-50843
9677,cash,311,
9678,card,397,
9679,mix,263,
9680,mix,297,cyBqM-67290
9681,gift,275,
9682,gift,94,
